employee_id,review_period,team,manager_id,role_level,review_date,performance_score,potential_rating,9box_classification,competency_communication,competency_initiative,competency_teamwork,competency_execution,competency_problem_solving,peer_feedback_score,promotion_recommended,promotion_granted,calibration_rating,goals_completed_pct,leadership_score,tenure_at_review_months
E1208,2023-H2,Marketing,M10,IC2,2023-06-30,3.69,Low,Underperformer,3.62,3.98,3.93,3.47,3.08,3.73,False,False,Exceeds,1.0,,77
E1208,2024-H1,Marketing,M10,IC3,2024-01-01,3.72,Medium,Core Player,3.35,3.77,3.8,3.79,4.19,3.73,False,False,Meets,0.95,,77
E1208,2024-H2,Marketing,M10,IC3,2024-06-29,3.66,Medium,Consistent Star,4.26,4.1,3.96,3.89,4.65,4.15,False,False,Meets,0.62,,77
E1209,2023-H1,Finance,M29,IC3,2023-01-01,3.67,Medium,Underperformer,3.37,4.53,4.13,4.52,3.12,4.16,False,False,Exceeds,0.55,,36
E1209,2023-H2,Finance,M29,IC3,2023-06-30,2.39,Low,High Potential,3.3,4.26,3.0,3.49,4.09,4.01,False,False,Needs Improvement,1.0,,36
E1209,2024-H1,Finance,M29,Director,2024-01-01,3.5,Low,High Potential,3.28,2.95,3.32,2.95,2.6,4.68,False,False,Needs Improvement,0.76,5.0,36
E1209,2024-H2,Finance,M29,Director,2024-06-29,2.91,Low,Core Player,3.29,3.11,3.18,3.94,3.78,4.03,False,False,Meets,0.95,4.28,36
E1210,2023-H1,Engineering,M8,IC2,2023-01-01,2.79,Medium,High Potential,3.24,3.56,5.0,3.89,3.55,3.9,False,False,Meets,0.66,,33
E1210,2023-H2,Engineering,M8,Director,2023-06-30,3.68,High,High Potential,3.98,3.49,3.12,3.46,3.34,2.69,False,False,Needs Improvement,0.66,2.53,33
E1210,2024-H1,Engineering,M8,IC2,2024-01-01,2.63,Low,High Potential,2.93,3.98,4.24,2.73,4.29,2.82,False,False,Meets,0.86,,33
E1210,2024-H2,Engineering,M8,IC2,2024-06-29,3.68,Medium,Underperformer,3.82,2.92,2.59,3.1,3.71,4.67,False,False,Needs Improvement,0.6,,33
E1211,2023-H1,Engineering,M15,IC3,2023-01-01,3.43,Medium,Consistent Star,3.13,3.49,2.53,4.25,3.51,4.05,False,False,Needs Improvement,0.72,,81
E1211,2023-H2,Engineering,M15,IC2,2023-06-30,3.63,High,High Potential,4.06,3.57,3.58,3.1,3.23,2.89,False,False,Exceeds,0.64,,81
E1211,2024-H1,Engineering,M15,Manager,2024-01-01,4.38,Medium,High Potential,4.4,2.88,3.7,3.34,4.2,3.58,True,False,Exceeds,0.75,2.98,81
E1211,2024-H2,Engineering,M15,Manager,2024-06-29,2.43,Medium,High Potential,3.88,3.68,3.69,3.2,3.43,3.97,True,True,Needs Improvement,0.9,2.68,81
E1212,2023-H1,Finance,M1,Director,2023-01-01,3.06,Medium,Underperformer,2.81,3.6,3.94,3.36,3.17,3.3,False,False,Meets,1.0,4.33,73
E1212,2023-H2,Finance,M1,IC3,2023-06-30,4.01,Medium,Consistent Star,3.66,3.49,3.05,2.97,3.22,2.93,False,False,Meets,0.66,,73
E1212,2024-H1,Finance,M1,Director,2024-01-01,3.43,Low,High Potential,3.49,3.19,3.75,3.41,3.61,3.05,False,False,Meets,0.85,3.13,73
E1212,2024-H2,Finance,M1,Manager,2024-06-29,4.63,Medium,Consistent Star,3.39,3.45,3.8,3.91,3.96,4.57,False,False,Meets,0.85,3.45,73
E1213,2023-H1,Customer Success,M8,IC3,2023-01-01,3.13,Medium,Core Player,3.43,4.24,2.81,3.09,3.39,3.0,False,False,Needs Improvement,0.69,,63
E1213,2023-H2,Customer Success,M8,IC3,2023-06-30,4.76,Low,Consistent Star,3.35,3.71,2.67,2.95,3.97,4.5,False,False,Meets,0.78,,63
E1213,2024-H1,Customer Success,M8,Manager,2024-01-01,3.29,Medium,Underperformer,3.75,2.2,3.61,2.98,3.9,2.18,False,False,Meets,0.66,3.47,63
E1213,2024-H2,Customer Success,M8,Manager,2024-06-29,2.97,Medium,Core Player,3.31,3.95,3.49,3.03,3.97,3.65,False,False,Meets,0.79,2.88,63
E1214,2023-H1,Marketing,M28,Director,2023-01-01,1.72,Medium,Consistent Star,3.05,3.0,3.19,3.08,3.56,4.03,False,False,Meets,0.91,4.09,76
E1214,2023-H2,Marketing,M28,IC2,2023-06-30,2.87,Medium,Underperformer,3.53,4.28,2.71,4.17,3.0,3.68,False,False,Meets,0.81,,76
E1214,2024-H1,Marketing,M28,Director,2024-01-01,3.63,Medium,Underperformer,4.61,3.35,2.68,3.68,3.41,3.83,True,False,Meets,0.88,3.48,76
E1214,2024-H2,Marketing,M28,IC3,2024-06-29,3.81,Medium,Underperformer,3.57,4.4,3.31,3.16,3.94,2.94,False,False,Meets,0.81,,76
E1215,2023-H1,Marketing,M1,IC2,2023-01-01,3.38,High,Underperformer,3.45,4.72,4.12,4.01,3.77,3.09,False,False,Meets,0.79,,49
E1215,2023-H2,Marketing,M1,Director,2023-06-30,3.91,Medium,Underperformer,3.6,3.55,3.3,3.64,3.24,3.92,False,False,Meets,0.45,4.45,49
E1215,2024-H1,Marketing,M1,IC3,2024-01-01,2.58,Medium,Underperformer,2.97,3.7,3.77,4.54,3.65,3.48,False,False,Meets,0.78,,49
E1215,2024-H2,Marketing,M1,Director,2024-06-29,4.61,High,High Potential,4.71,3.41,3.77,3.46,3.45,4.63,False,False,Meets,0.61,1.87,49
E1216,2023-H1,Engineering,M24,IC3,2023-01-01,3.72,Low,Core Player,4.1,3.61,3.75,3.88,3.56,3.83,False,False,Exceeds,0.83,,72
E1216,2023-H2,Engineering,M24,IC2,2023-06-30,2.13,Medium,High Potential,3.56,2.71,3.48,3.25,4.02,3.65,False,False,Meets,0.82,,72
E1216,2024-H1,Engineering,M24,Manager,2024-01-01,3.37,Medium,Core Player,4.03,2.7,3.05,4.14,3.28,2.21,False,False,Meets,0.97,4.25,72
E1216,2024-H2,Engineering,M24,IC3,2024-06-29,4.0,Medium,Consistent Star,3.55,4.33,4.13,4.27,3.85,3.57,True,True,Meets,0.69,,72
E1217,2023-H1,Engineering,M25,Director,2023-01-01,2.61,Medium,Core Player,3.75,3.79,3.33,3.81,3.33,4.02,False,False,Exceeds,0.62,2.76,25
E1217,2023-H2,Engineering,M25,Manager,2023-06-30,3.33,Medium,Underperformer,3.91,2.92,4.02,2.68,3.38,2.65,False,False,Meets,0.36,3.76,25
E1217,2024-H1,Engineering,M25,Manager,2024-01-01,3.38,Low,High Potential,2.8,3.24,3.72,3.32,3.4,3.26,False,False,Exceeds,0.66,3.08,25
E1217,2024-H2,Engineering,M25,IC2,2024-06-29,3.06,Medium,High Potential,3.12,2.99,3.31,3.18,2.96,3.96,False,False,Exceeds,0.93,,25
E1218,2023-H1,HR,M11,Manager,2023-01-01,3.5,Medium,Core Player,3.53,3.15,4.03,4.37,3.42,3.19,True,True,Meets,0.8,3.59,66
E1218,2023-H2,HR,M11,Director,2023-06-30,3.15,Medium,Underperformer,3.74,3.97,3.11,4.77,2.73,2.99,False,False,Needs Improvement,0.79,5.0,66
E1218,2024-H1,HR,M11,IC3,2024-01-01,3.11,Low,High Potential,2.97,3.77,3.38,3.83,3.46,2.99,False,False,Meets,1.0,,66
E1218,2024-H2,HR,M11,IC2,2024-06-29,1.43,Medium,Core Player,4.41,3.97,3.13,4.44,2.81,4.1,False,False,Needs Improvement,0.44,,66
E1219,2023-H1,Marketing,M18,Director,2023-01-01,2.7,Medium,Core Player,2.93,3.12,3.51,3.09,2.48,3.78,False,False,Needs Improvement,0.76,3.79,46
E1219,2023-H2,Marketing,M18,IC2,2023-06-30,3.62,Medium,Underperformer,3.98,3.46,4.01,3.11,3.14,4.33,False,False,Meets,0.95,,46
E1219,2024-H1,Marketing,M18,Manager,2024-01-01,3.9,Medium,Underperformer,3.06,3.02,4.16,4.14,3.47,4.91,False,False,Meets,0.82,2.72,46
E1219,2024-H2,Marketing,M18,IC2,2024-06-29,3.31,Medium,High Potential,3.5,3.54,4.13,3.02,2.83,3.86,False,False,Meets,0.67,,46
E1220,2023-H1,Sales,M30,IC3,2023-01-01,5.0,High,Underperformer,3.97,3.24,4.11,3.87,3.82,3.43,False,False,Exceeds,0.81,,40
E1220,2023-H2,Sales,M30,IC2,2023-06-30,2.03,Medium,Core Player,4.16,1.78,3.28,2.7,3.25,3.46,False,False,Meets,0.57,,40
E1220,2024-H1,Sales,M30,Manager,2024-01-01,1.56,Low,Core Player,3.6,4.54,3.32,3.98,4.25,2.36,False,False,Meets,0.68,2.61,40
E1220,2024-H2,Sales,M30,IC2,2024-06-29,2.94,Medium,Consistent Star,4.35,3.61,3.89,3.48,2.89,3.91,False,False,Meets,0.94,,40
E1221,2023-H1,Sales,M7,Director,2023-01-01,3.72,Medium,Core Player,3.74,2.88,3.85,4.17,3.7,2.42,False,False,Meets,1.0,2.84,78
E1221,2023-H2,Sales,M7,Manager,2023-06-30,3.77,Medium,Consistent Star,3.98,4.04,2.6,3.56,3.53,4.36,False,False,Meets,0.82,4.51,78
E1221,2024-H1,Sales,M7,IC2,2024-01-01,3.88,Low,Core Player,3.46,3.6,4.26,2.85,3.95,3.12,False,False,Exceeds,0.62,,78
E1221,2024-H2,Sales,M7,IC2,2024-06-29,4.22,Medium,Consistent Star,3.06,3.69,3.26,2.32,3.74,3.58,True,True,Meets,0.46,,78
E1222,2023-H1,HR,M23,IC3,2023-01-01,3.01,Medium,Underperformer,2.6,3.87,4.19,3.92,3.99,3.19,False,False,Meets,0.83,,50
E1222,2023-H2,HR,M23,Manager,2023-06-30,3.49,Medium,Consistent Star,3.59,3.98,4.09,3.31,2.8,3.39,False,False,Exceeds,0.72,3.7,50
E1222,2024-H1,HR,M23,Director,2024-01-01,4.08,Medium,High Potential,2.54,3.16,3.02,4.13,3.4,3.19,False,False,Meets,0.83,3.08,50
E1222,2024-H2,HR,M23,Director,2024-06-29,3.49,Medium,Core Player,4.41,4.39,3.3,3.41,3.19,2.34,False,False,Meets,0.91,5.0,50
E1223,2023-H1,Sales,M26,IC3,2023-01-01,3.19,Medium,Underperformer,3.09,3.36,3.54,2.93,3.27,4.11,False,False,Needs Improvement,0.77,,64
E1223,2023-H2,Sales,M26,Manager,2023-06-30,4.39,Medium,Core Player,3.68,2.96,3.21,3.62,2.94,2.75,False,False,Needs Improvement,0.57,3.86,64
E1223,2024-H1,Sales,M26,Manager,2024-01-01,3.24,Medium,Core Player,4.09,3.05,2.27,3.43,4.32,3.52,False,False,Meets,0.54,2.36,64
E1223,2024-H2,Sales,M26,Manager,2024-06-29,4.34,Medium,Core Player,3.1,4.27,3.83,3.12,4.08,2.95,False,False,Needs Improvement,0.53,2.89,64
E1224,2023-H1,Sales,M6,IC2,2023-01-01,4.04,Medium,Core Player,4.07,3.3,2.57,2.72,2.97,2.72,False,False,Needs Improvement,0.79,,59
E1224,2023-H2,Sales,M6,IC2,2023-06-30,4.86,High,Underperformer,3.9,2.94,3.15,3.25,3.69,4.44,False,False,Exceeds,0.68,,59
E1224,2024-H1,Sales,M6,IC3,2024-01-01,4.58,High,Consistent Star,4.55,3.33,3.31,3.32,3.53,3.29,False,False,Meets,0.88,,59
E1224,2024-H2,Sales,M6,IC2,2024-06-29,2.42,Medium,High Potential,3.23,3.66,3.94,4.6,2.86,3.11,True,True,Meets,0.41,,59
E1225,2023-H1,Product,M26,IC2,2023-01-01,2.72,Medium,Core Player,2.62,3.24,3.39,3.73,3.35,3.78,True,True,Meets,0.77,,55
E1225,2023-H2,Product,M26,IC2,2023-06-30,2.78,Medium,Underperformer,2.66,3.79,4.32,4.77,3.97,4.37,False,False,Exceeds,0.82,,55
E1225,2024-H1,Product,M26,Director,2024-01-01,3.71,Medium,Core Player,3.56,3.45,3.8,3.24,3.43,2.79,False,False,Meets,0.82,2.83,55
E1225,2024-H2,Product,M26,IC3,2024-06-29,3.52,Medium,Underperformer,3.75,3.79,3.89,3.39,3.74,3.21,False,False,Needs Improvement,0.45,,55
E1226,2023-H1,HR,M14,Director,2023-01-01,3.87,Medium,Underperformer,3.65,4.01,3.49,2.7,3.45,4.03,False,False,Meets,0.82,3.4,55
E1226,2023-H2,HR,M14,IC3,2023-06-30,2.34,Low,Consistent Star,2.99,3.74,2.67,3.34,3.52,4.19,False,False,Needs Improvement,0.84,,55
E1226,2024-H1,HR,M14,IC3,2024-01-01,4.17,High,Core Player,3.65,3.08,3.19,3.03,3.8,3.08,False,False,Needs Improvement,0.69,,55
E1226,2024-H2,HR,M14,IC2,2024-06-29,3.52,High,High Potential,4.32,3.83,3.11,3.58,4.33,3.87,False,False,Needs Improvement,0.51,,55
E1227,2023-H1,Customer Success,M24,IC2,2023-01-01,2.86,Low,Consistent Star,3.0,4.22,4.13,3.19,3.18,3.53,False,False,Meets,0.76,,31
E1227,2023-H2,Customer Success,M24,IC3,2023-06-30,2.83,Medium,Consistent Star,3.38,2.77,4.14,2.62,2.61,3.76,True,True,Needs Improvement,0.56,,31
E1227,2024-H1,Customer Success,M24,Director,2024-01-01,3.15,Medium,Underperformer,3.53,3.84,3.39,4.39,3.5,4.21,False,False,Meets,0.79,4.99,31
E1227,2024-H2,Customer Success,M24,IC2,2024-06-29,4.24,Medium,High Potential,3.52,3.81,3.37,3.36,2.85,3.02,False,False,Meets,1.0,,31
E1228,2023-H1,Finance,M22,Manager,2023-01-01,2.66,Medium,High Potential,3.17,3.45,3.47,3.69,3.27,3.77,False,False,Meets,0.92,4.39,75
E1228,2023-H2,Finance,M22,IC3,2023-06-30,3.31,Medium,Core Player,3.81,2.93,3.14,2.91,3.48,2.98,False,False,Meets,0.52,,75
E1228,2024-H1,Finance,M22,Director,2024-01-01,3.23,Medium,Consistent Star,2.64,4.16,3.22,3.99,3.25,2.78,False,False,Meets,0.93,3.56,75
E1228,2024-H2,Finance,M22,IC3,2024-06-29,4.82,Medium,High Potential,3.27,3.28,4.0,4.01,3.58,5.0,False,False,Meets,0.71,,75
E1229,2023-H1,Engineering,M23,Director,2023-01-01,2.61,Medium,Consistent Star,3.0,3.36,4.26,3.41,4.28,3.76,False,False,Exceeds,0.91,3.77,81
E1229,2023-H2,Engineering,M23,IC3,2023-06-30,3.77,Medium,High Potential,3.88,3.22,3.22,3.67,4.47,2.58,False,False,Meets,0.45,,81
E1229,2024-H1,Engineering,M23,Manager,2024-01-01,3.32,High,High Potential,4.02,3.53,2.92,3.54,2.63,3.88,False,False,Needs Improvement,0.7,3.44,81
E1229,2024-H2,Engineering,M23,IC3,2024-06-29,3.8,Low,High Potential,3.6,3.23,4.02,3.9,2.61,3.36,False,False,Meets,0.59,,81
E1230,2023-H1,Customer Success,M24,Manager,2023-01-01,2.61,Medium,High Potential,3.77,3.29,3.43,3.17,3.69,3.91,False,False,Meets,1.0,3.37,40
E1230,2023-H2,Customer Success,M24,IC3,2023-06-30,2.49,Medium,Consistent Star,3.25,3.92,3.11,2.76,3.12,3.18,False,False,Meets,0.59,,40
E1230,2024-H1,Customer Success,M24,IC3,2024-01-01,3.65,Medium,High Potential,3.46,3.89,3.28,3.78,3.25,2.82,False,False,Meets,0.67,,40
E1230,2024-H2,Customer Success,M24,Manager,2024-06-29,2.37,Medium,High Potential,4.39,3.57,3.1,3.31,2.27,4.36,False,False,Needs Improvement,0.95,3.58,40
E1231,2023-H1,Marketing,M14,IC3,2023-01-01,3.72,Low,Underperformer,2.87,2.9,2.65,3.42,4.03,3.27,False,False,Needs Improvement,0.8,,49
E1231,2023-H2,Marketing,M14,Manager,2023-06-30,4.19,Low,Underperformer,2.69,4.42,4.08,3.76,3.96,4.08,False,False,Needs Improvement,0.79,4.5,49
E1231,2024-H1,Marketing,M14,Director,2024-01-01,3.18,Medium,Core Player,3.73,4.16,2.15,3.72,3.86,2.47,False,False,Needs Improvement,0.79,2.94,49
E1231,2024-H2,Marketing,M14,Director,2024-06-29,3.78,Medium,Consistent Star,3.45,3.03,4.05,3.29,3.63,4.29,False,False,Meets,0.61,3.51,49
E1232,2023-H1,Engineering,M1,Manager,2023-01-01,3.15,Low,High Potential,3.36,4.58,3.73,3.66,3.76,3.76,False,False,Exceeds,0.48,5.0,37
E1232,2023-H2,Engineering,M1,IC2,2023-06-30,2.47,Medium,Underperformer,4.37,3.81,3.59,3.35,4.8,3.86,False,False,Needs Improvement,0.75,,37
E1232,2024-H1,Engineering,M1,IC3,2024-01-01,3.13,Medium,Core Player,3.17,3.53,3.03,3.84,3.18,4.1,False,False,Needs Improvement,0.9,,37
E1232,2024-H2,Engineering,M1,IC2,2024-06-29,3.46,Low,Consistent Star,3.79,3.82,2.77,4.37,3.37,3.92,False,False,Meets,0.86,,37
E1233,2023-H1,Product,M5,IC2,2023-01-01,1.76,Medium,Underperformer,3.17,3.92,3.53,3.84,3.55,4.24,False,False,Meets,0.77,,48
E1233,2023-H2,Product,M5,Director,2023-06-30,4.5,Medium,High Potential,3.01,3.44,3.2,3.69,3.36,3.36,True,True,Meets,0.64,3.18,48
E1233,2024-H1,Product,M5,Director,2024-01-01,3.49,Medium,Underperformer,2.49,2.35,3.53,2.12,3.4,3.27,False,False,Meets,0.83,3.03,48
E1233,2024-H2,Product,M5,Manager,2024-06-29,4.6,Medium,High Potential,3.92,2.74,3.36,4.26,3.15,3.47,False,False,Meets,0.96,3.12,48
E1234,2023-H1,Sales,M22,IC2,2023-01-01,4.29,Medium,High Potential,3.05,2.06,4.11,3.72,3.75,2.84,False,False,Meets,0.6,,74
E1234,2023-H2,Sales,M22,Manager,2023-06-30,4.31,Medium,Consistent Star,3.62,3.44,3.61,4.25,3.86,3.22,False,False,Meets,0.54,3.91,74
E1234,2024-H1,Sales,M22,Manager,2024-01-01,2.85,Medium,Underperformer,2.91,4.16,3.94,3.69,2.88,4.57,False,False,Needs Improvement,0.9,3.29,74
E1234,2024-H2,Sales,M22,IC3,2024-06-29,3.14,Low,Consistent Star,3.54,3.26,4.61,3.31,2.97,4.45,False,False,Needs Improvement,0.66,,74
E1235,2023-H1,Sales,M28,Manager,2023-01-01,4.05,Medium,Consistent Star,3.84,3.47,3.01,3.48,2.92,3.49,True,True,Meets,0.87,4.7,29
E1235,2023-H2,Sales,M28,IC3,2023-06-30,2.74,Medium,Consistent Star,3.37,3.24,3.64,2.74,3.04,2.48,False,False,Meets,0.53,,29
E1235,2024-H1,Sales,M28,Director,2024-01-01,3.04,Low,High Potential,4.34,3.67,3.53,4.17,3.69,3.79,False,False,Meets,0.68,3.05,29
E1235,2024-H2,Sales,M28,IC2,2024-06-29,2.58,Low,Underperformer,3.2,3.36,3.67,3.48,3.32,2.95,True,False,Exceeds,0.81,,29
E1236,2023-H1,Engineering,M21,Director,2023-01-01,3.15,Low,High Potential,3.68,2.54,3.67,3.87,3.81,3.38,False,False,Exceeds,0.89,2.61,71
E1236,2023-H2,Engineering,M21,IC2,2023-06-30,3.44,Medium,High Potential,3.4,4.02,2.49,2.97,4.37,2.04,True,True,Meets,0.87,,71
E1236,2024-H1,Engineering,M21,IC3,2024-01-01,3.01,Low,Underperformer,3.63,4.21,3.65,4.22,3.25,3.28,False,False,Exceeds,0.87,,71
E1236,2024-H2,Engineering,M21,Director,2024-06-29,3.19,Low,Consistent Star,3.8,4.09,3.93,2.71,3.33,3.67,False,False,Meets,0.71,3.56,71
E1237,2023-H1,Product,M30,Manager,2023-01-01,3.71,Medium,High Potential,3.24,3.4,2.91,3.26,2.74,3.57,True,True,Meets,0.72,2.86,48
E1237,2023-H2,Product,M30,Manager,2023-06-30,4.75,Medium,Consistent Star,3.38,3.64,3.18,3.29,3.66,3.3,False,False,Meets,0.75,4.06,48
E1237,2024-H1,Product,M30,IC3,2024-01-01,3.14,Medium,Consistent Star,2.83,2.74,4.22,3.97,3.83,3.24,False,False,Meets,0.55,,48
E1237,2024-H2,Product,M30,IC3,2024-06-29,3.3,Low,Core Player,3.45,2.93,2.77,2.63,3.83,2.78,True,True,Meets,0.8,,48
E1238,2023-H1,Sales,M30,IC3,2023-01-01,3.22,Medium,Consistent Star,3.79,3.67,3.38,3.57,3.44,3.13,False,False,Meets,0.9,,56
E1238,2023-H2,Sales,M30,IC3,2023-06-30,3.2,Low,Core Player,3.46,2.79,3.64,3.19,3.26,3.0,False,False,Exceeds,0.73,,56
E1238,2024-H1,Sales,M30,Director,2024-01-01,2.1,Medium,Core Player,3.84,3.48,3.27,2.73,3.72,3.12,False,False,Meets,0.95,3.84,56
E1238,2024-H2,Sales,M30,IC2,2024-06-29,4.57,High,Consistent Star,3.57,4.04,3.73,3.27,3.59,3.0,False,False,Meets,1.0,,56
E1239,2023-H1,Customer Success,M26,Director,2023-01-01,3.43,High,Core Player,3.51,3.69,2.96,4.16,2.99,2.75,False,False,Meets,0.73,2.6,74
E1239,2023-H2,Customer Success,M26,IC3,2023-06-30,4.59,High,Consistent Star,3.38,1.89,3.6,3.78,3.29,2.69,False,False,Meets,0.73,,74
E1239,2024-H1,Customer Success,M26,Manager,2024-01-01,3.16,Medium,Underperformer,3.01,2.97,3.58,3.95,3.73,2.46,False,False,Meets,0.84,4.04,74
E1239,2024-H2,Customer Success,M26,IC2,2024-06-29,4.48,Medium,High Potential,3.03,3.47,3.78,3.24,3.78,3.49,False,False,Exceeds,0.62,,74
E1240,2023-H1,Marketing,M29,Director,2023-01-01,2.97,Medium,High Potential,4.12,3.0,2.92,3.67,3.48,2.71,True,False,Needs Improvement,0.67,2.93,50
E1240,2023-H2,Marketing,M29,Manager,2023-06-30,3.05,Low,High Potential,4.76,3.35,3.06,4.51,3.94,3.93,False,False,Meets,0.63,4.33,50
E1240,2024-H1,Marketing,M29,IC2,2024-01-01,4.07,Low,Consistent Star,3.57,2.64,3.49,4.36,3.61,3.27,False,False,Meets,0.72,,50
E1240,2024-H2,Marketing,M29,Manager,2024-06-29,3.39,Medium,Consistent Star,3.1,3.48,4.22,4.16,3.12,4.27,False,False,Exceeds,0.86,3.94,50
E1241,2023-H1,Sales,M17,IC3,2023-01-01,3.8,Medium,Consistent Star,3.03,3.3,3.92,2.9,2.98,3.68,False,False,Meets,0.63,,58
E1241,2023-H2,Sales,M17,Manager,2023-06-30,4.08,High,Consistent Star,3.12,3.62,3.66,3.26,3.38,3.09,False,False,Meets,0.75,2.83,58
E1241,2024-H1,Sales,M17,Director,2024-01-01,3.34,Low,Consistent Star,3.87,2.93,3.26,3.76,2.46,4.61,False,False,Meets,0.91,2.42,58
E1241,2024-H2,Sales,M17,Manager,2024-06-29,2.03,High,Underperformer,3.51,2.94,3.98,3.7,3.56,3.16,False,False,Needs Improvement,0.99,4.03,58
E1242,2023-H1,Finance,M20,Manager,2023-01-01,3.92,Low,Underperformer,4.1,2.99,4.14,3.37,3.67,3.41,False,False,Meets,0.47,4.17,60
E1242,2023-H2,Finance,M20,Manager,2023-06-30,2.22,Medium,Underperformer,3.02,3.27,2.52,2.95,3.62,3.29,False,False,Needs Improvement,0.71,2.86,60
E1242,2024-H1,Finance,M20,Director,2024-01-01,3.53,Medium,Consistent Star,3.34,2.68,3.4,2.88,3.95,3.27,False,False,Needs Improvement,1.0,4.18,60
E1242,2024-H2,Finance,M20,IC2,2024-06-29,3.41,Medium,Consistent Star,3.79,2.46,3.98,3.09,3.54,3.06,True,True,Exceeds,0.66,,60
E1243,2023-H1,Marketing,M2,Director,2023-01-01,3.37,Medium,Underperformer,3.54,3.49,3.5,2.69,4.67,3.64,False,False,Exceeds,0.82,3.26,48
E1243,2023-H2,Marketing,M2,IC2,2023-06-30,2.89,Medium,Consistent Star,3.58,3.64,4.15,4.54,4.24,2.44,False,False,Meets,0.68,,48
E1243,2024-H1,Marketing,M2,Director,2024-01-01,3.74,Medium,Consistent Star,3.3,3.48,2.43,3.96,2.56,2.56,False,False,Meets,0.6,3.43,48
E1243,2024-H2,Marketing,M2,Manager,2024-06-29,2.36,Low,Consistent Star,2.97,4.07,3.44,3.72,2.88,3.47,False,False,Exceeds,0.73,2.94,48
E1244,2023-H1,HR,M23,Director,2023-01-01,3.46,Low,Consistent Star,2.55,3.72,3.3,3.37,3.93,3.76,False,False,Exceeds,0.7,2.72,40
E1244,2023-H2,HR,M23,IC2,2023-06-30,4.43,Low,Consistent Star,2.83,3.81,2.7,3.96,4.01,2.35,False,False,Meets,0.82,,40
E1244,2024-H1,HR,M23,Manager,2024-01-01,3.76,High,Core Player,3.85,3.68,3.02,3.39,4.33,2.84,False,False,Meets,0.8,4.31,40
E1244,2024-H2,HR,M23,IC3,2024-06-29,2.81,Medium,High Potential,2.79,2.87,3.7,2.86,3.43,4.32,False,False,Exceeds,0.74,,40
E1245,2023-H1,Marketing,M1,Manager,2023-01-01,2.96,Low,Underperformer,3.56,3.47,3.73,4.31,3.7,4.72,False,False,Meets,0.82,2.96,80
E1245,2023-H2,Marketing,M1,IC3,2023-06-30,5.0,Medium,Underperformer,3.44,2.97,4.66,3.13,3.11,3.17,False,False,Meets,0.77,,80
E1245,2024-H1,Marketing,M1,IC3,2024-01-01,4.15,Low,Consistent Star,2.18,3.96,3.22,3.29,4.36,3.63,False,False,Needs Improvement,0.82,,80
E1245,2024-H2,Marketing,M1,Director,2024-06-29,3.47,Medium,High Potential,3.88,4.31,2.26,4.04,4.27,3.8,False,False,Needs Improvement,0.65,2.69,80
E1246,2023-H1,HR,M30,IC3,2023-01-01,5.0,Medium,Underperformer,3.05,4.26,3.7,4.52,3.34,2.54,False,False,Meets,0.75,,76
E1246,2023-H2,HR,M30,Director,2023-06-30,2.46,Low,Consistent Star,4.84,3.81,3.89,3.89,3.15,3.42,False,False,Needs Improvement,0.77,4.86,76
E1246,2024-H1,HR,M30,Director,2024-01-01,2.69,Low,Consistent Star,3.14,3.32,3.16,2.77,2.15,2.4,False,False,Meets,0.91,3.49,76
E1246,2024-H2,HR,M30,IC2,2024-06-29,4.08,Low,Core Player,3.21,3.45,4.31,4.28,3.97,3.62,False,False,Exceeds,0.83,,76
E1247,2023-H1,Product,M26,IC2,2023-01-01,3.76,Low,Underperformer,3.42,3.3,4.06,2.85,4.24,3.33,False,False,Meets,0.55,,41
E1247,2023-H2,Product,M26,IC2,2023-06-30,3.12,High,Consistent Star,3.06,3.21,3.2,3.18,3.35,3.46,True,True,Meets,0.86,,41
E1247,2024-H1,Product,M26,IC2,2024-01-01,3.33,High,Core Player,3.66,3.5,3.77,3.52,3.18,2.95,False,False,Meets,0.78,,41
E1247,2024-H2,Product,M26,Manager,2024-06-29,4.39,Medium,High Potential,3.39,3.15,3.37,3.22,3.17,2.63,True,True,Meets,0.71,3.67,41
E1248,2023-H1,Engineering,M21,Director,2023-01-01,2.74,High,Underperformer,3.06,3.03,2.81,3.02,3.4,2.69,False,False,Meets,0.73,3.01,67
E1248,2023-H2,Engineering,M21,IC2,2023-06-30,2.85,Medium,Consistent Star,3.69,3.18,3.26,4.15,3.04,4.44,False,False,Meets,0.7,,67
E1248,2024-H1,Engineering,M21,IC2,2024-01-01,2.7,High,Underperformer,3.22,3.53,4.13,3.9,3.53,4.26,False,False,Meets,0.47,,67
E1248,2024-H2,Engineering,M21,Director,2024-06-29,3.67,Medium,Underperformer,3.65,3.66,2.69,2.99,3.42,4.17,False,False,Exceeds,1.0,3.03,67
E1249,2023-H1,Engineering,M10,IC3,2023-01-01,2.58,High,Underperformer,3.91,4.81,4.05,3.13,4.93,3.91,False,False,Meets,0.63,,36
E1249,2023-H2,Engineering,M10,Manager,2023-06-30,4.85,High,Core Player,3.07,3.19,3.86,3.49,3.52,3.52,False,False,Meets,0.92,1.87,36
E1249,2024-H1,Engineering,M10,IC2,2024-01-01,3.7,Medium,Consistent Star,3.35,3.12,3.12,2.18,3.1,4.27,False,False,Meets,0.87,,36
